TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_III_VL_PASSIVO;TAB_III_A_VL_PAGAR;TAB_III_A1_VL_CPRAZO;TAB_III_A2_VL_LPRAZO;TAB_III_B_VL_POSICAO_DERIV;TAB_III_B1_VL_TERMO;TAB_III_B2_VL_OPCAO;TAB_III_B3_VL_FUTURO;TAB_III_B4_VL_SWAP_PAGAR
Classe;55.476.342/0001-74;LAVORO AGRO II FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;160084.13;116067.43;116067.43;0.00;44016.70;0.00;0.00;0.00;44016.70
Classe;55.481.003/0001-86;VB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS;2025-06-30;40000.00;40000.00;40000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.483.719/0001-12;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FGTS VISION RESPONSABILIDADE LIMITADA;2025-06-30;35503.28;35503.28;35503.28;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.485.102/0001-36;IGNIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;6000.00;6000.00;6000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.486.394/0001-21;CONECTA BRASIL FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;161819.90;161819.90;161819.90;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.497.707/0001-47;ROOT CAPITAL HIGH YIELD T360 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;840809.21;840809.21;840809.21;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.499.498/0001-70;MENESTYS VII GABLES FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;6000.00;6000.00;6000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.501.349/0001-07;LAUSANNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;23147.79;23147.79;23147.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.507.846/0001-04;WESTERN ASSET HIGH GRADE ONE FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;250786.63;250786.63;250786.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.508.226/0001-90;THE ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;89759.10;89759.10;89759.10;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.512.068/0001-41;PRIMER CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;45600.00;45600.00;45600.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.519.337/0001-00;BT VAREJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3392913.79;3392913.79;3392913.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.521.594/0001-78;BTG EMPRESAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;5809586.24;5809586.24;5809586.24;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.523.204/0001-07;DMX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA;2025-06-30;2879697.79;2879697.79;2879697.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.539.221/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GENIAL MULTI CONSIGNADOS I;2025-06-30;24603.54;24603.54;24603.54;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.554.537/0001-95;ITAMARACÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;37622.40;37622.40;37622.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.559.261/0001-38;ITAPIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;457560.58;457560.58;85780.43;371780.15;0.00;0.00;0.00;0.00;0.00
Classe;55.562.158/0001-47;LANDBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;154228.07;154228.07;154228.07;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.563.624/0001-09;PLGN MARKETPLACE FUNDO DE  INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;27653.78;27653.78;27653.78;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.565.510/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TM4;2025-06-30;6881937.32;6881937.32;6881937.32;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.567.840/0001-22;HOLE IN ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;279164.52;279164.52;279164.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.569.572/0001-88;M7 CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;16500.00;16500.00;16500.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.579.164/0001-07;VERA CRUZ II - ATIVOS JUDICIAIS - PROCESSO DE CONHECIMENTO - FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;50961.41;50961.41;50961.41;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.581.400/0001-20;INSS SOLIS ITER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;518621.39;518621.39;518621.39;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.582.283/0001-19;JIVE DISTRESSED & SPECIAL SITS IV (OFFSHORE) FIDC RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.586.406/0001-90;LEPTA SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;722273.20;722273.20;722273.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.595.058/0001-17;ATIVOS ESPECIAIS IV A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;19537.96;19537.96;19537.96;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.595.137/0001-28;JIF II CRÉDITOS - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO;2025-06-30;7855453.57;7054214.58;7054214.58;0.00;801238.99;0.00;0.00;801238.99;0.00
Classe;55.595.705/0001-90;NN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO - RESPONSABILIDADE LIMITADA;2025-06-30;99193.04;99193.04;99193.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.596.335/0001-06;GO.BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;115464.69;115464.69;115081.39;383.30;0.00;0.00;0.00;0.00;0.00
Classe;55.609.516/0001-20;SIGHT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;46000.00;46000.00;46000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.610.024/0001-54;DEFFENDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;80839.98;80839.98;80839.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.619.752/0001-27;MAX 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;26708.37;26708.37;26708.37;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.626.024/0001-42;INSOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;1855.77;1855.77;1855.77;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.626.390/0001-00;OX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;75946.11;75946.11;75946.11;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.633.169/0001-70;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AMETISTA II - RESPONSABILIDADE LIMITADA;2025-06-30;58650.05;58650.05;58650.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.634.707/0001-41;CORPORATE VENTURE CAPITAL EVOLUTION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;62417.00;62417.00;62417.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.635.126/0001-24;VAIL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;782368.13;782368.13;781579.28;788.85;0.00;0.00;0.00;0.00;0.00
Classe;55.636.084/0001-46;EXPLORER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;42038.78;42038.78;42038.78;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.651.473/0001-40;VEXO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;29839.40;29839.40;29839.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.653.447/0001-51;TUNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;20434.78;20434.78;14000.00;6434.78;0.00;0.00;0.00;0.00;0.00
Classe;55.657.044/0001-80;ANIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;35719.79;35719.79;35719.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.657.825/0001-75;APOGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;145800.03;145800.03;144352.01;1448.02;0.00;0.00;0.00;0.00;0.00
Classe;55.658.832/0001-91;MOOREA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;44819.32;44819.32;44819.32;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.659.693/0001-10;CONSULT PRECATÓRIOS E RECEBÍVEIS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-06-30;26203.41;26203.41;26203.41;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.665.127/0001-11;WH INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;693254.31;693254.31;693254.31;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.675.974/0001-67;LUME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;32161.44;32161.44;32161.44;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.676.289/0001-55;MIDCARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;49473.95;49473.95;49473.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.682.228/0001-09;SPECIALE FI EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;902753.30;902753.30;902753.30;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.685.665/0001-78;IRONWOOD CONSIG MULTI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;73035.72;62925.12;62925.12;0.00;10110.60;0.00;0.00;0.00;10110.60
Classe;55.690.923/0001-04;CAPITAL DIRETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;145652.01;145652.01;145652.01;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.691.548/0001-17;LIQ FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO - DIREITOS CREDITÓRIOS;2025-06-30;34087.38;34087.38;34087.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.693.852/0001-01;MÓDENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;1575993.30;1575993.30;1575993.30;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.694.842/0001-82;NEO 8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;63425.24;63425.24;62449.05;976.19;0.00;0.00;0.00;0.00;0.00
Classe;55.695.976/0001-18;FALCON CONSIGNADO FUNDO DE  INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-06-30;153604.84;153604.84;153604.84;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.706.529/0001-17;FÊNIX  FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE  LIMITADA;2025-06-30;113291.94;113291.94;113291.94;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.708.679/0001-60;AMETISTA I FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;188413.04;188413.04;188413.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.711.612/0001-84;TARTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;38834.91;38834.91;38834.91;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.711.648/0001-68;RIO BRAVO INLIRA STEFANINI CONSÓRCIO FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;8508399.73;8508399.73;8508399.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.720.253/0001-21;ITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE ILIMITADA;2025-06-30;124634.73;124634.73;99156.14;25478.59;0.00;0.00;0.00;0.00;0.00
Classe;55.726.318/0001-46;AGRO REAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FIAGRO;2025-06-30;20804.36;20804.36;20804.36;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.728.426/0001-58;ISAAC CREDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-06-30;837486.67;837486.67;837486.67;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.728.962/0001-53;JMP43 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;55736.56;55736.56;55736.56;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.747.288/0001-54;TOP SETORIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;456677.11;456677.11;456677.11;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.749.847/0001-65;BR8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;26263.38;26263.38;26263.38;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.752.712/0001-59;ROMA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;110508.19;110508.19;110508.19;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.768.038/0001-09;ST 1011 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;3800.00;3800.00;3800.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.768.218/0001-82;SF3 QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;121963.39;121963.39;121963.39;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.768.379/0001-76;FGTS V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.768.864/0001-40;CLASSE ÚNICA DE COTAS DO SIMPPLIFY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;25599.93;25599.93;25599.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.790.118/0001-52;OPINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;318831.03;318831.03;318831.03;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.790.739/0001-36;PAZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;91628.86;91628.86;91628.86;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.791.365/0001-73;GOTHAN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-06-30;254217.39;254217.39;0.00;254217.39;0.00;0.00;0.00;0.00;0.00
Classe;55.798.735/0001-02;GAVIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.808.689/0001-77;CHIMERA ALTERNATIVE ASSETS IX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADR. DE RESP. LTDA;2025-06-30;27670.84;27670.84;27670.84;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.819.223/0001-77;INVESTMONEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;41151.35;41151.35;41151.35;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.823.114/0001-23;MANSELL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;13000.00;13000.00;13000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.825.226/0001-13;FRAM CAPITAL VIGGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;49577.98;49577.98;49577.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.825.916/0001-72;ORRAM VP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;30487.26;30487.26;30487.26;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.835.986/0001-01;ORRAM ESTRUTURADO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;521267.65;521267.65;521267.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.843.467/0001-95;CONSIGNADOS VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;290869.98;290869.98;290869.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.847.499/0001-69;SIZE FÁCIL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;381742.95;381742.95;381742.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.847.813/0001-03;SIZE PROSP FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;8158060.85;8158060.85;8158060.85;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.852.782/0001-89;ZERAZERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;37101.62;37101.62;37101.62;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.859.549/0001-28;ZETA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-06-30;91014.02;91014.02;91014.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.891.858/0001-85;DAYTONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA;2025-06-30;501444.51;501444.51;501444.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.891.903/0001-00;SP TUNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;18000.00;18000.00;18000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.897.261/0001-48;VIA CERTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS;2025-06-30;467.15;467.15;0.00;467.15;0.00;0.00;0.00;0.00;0.00
Classe;55.898.077/0001-12;TITÂNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1119.40;1119.40;1119.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.898.553/0001-03;MORE 051 FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;95607.35;95607.35;95607.35;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.912.292/0001-20;FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS  CREDITORIOS SRM EXODUS - RESPONSABILIDADE LIMITADA;2025-06-30;130766.64;130766.64;130766.64;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.913.770/0001-17;JUNTOS PELO RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;5326.80;5326.80;5326.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.914.292/0001-60;G5 SPECIAL F SEN CDI II FI EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;406716.40;406716.40;406716.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.914.922/0001-04;ORRAM VD FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA;2025-06-30;12935.51;12935.51;12935.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.928.021/0001-63;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BDR KYIV I;2025-06-30;106262.22;106262.22;106262.22;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.929.907/0001-21;KOLI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;281616.56;281616.56;281616.56;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.932.544/0001-83;KIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;723230.00;723230.00;723230.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.935.259/0001-16;OCCAM FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;15507.19;15507.19;15507.19;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.938.045/0001-01;KASTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;524769.25;524769.25;524769.13;0.12;0.00;0.00;0.00;0.00;0.00
Classe;55.947.377/0001-44;CLASSE ÚNICA DE RESP LIMITADA DO PLGN FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;105120.33;105120.33;105120.33;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.948.310/0001-24;NR11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-06-30;38511.47;38511.47;38511.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.965.708/0001-79;ATLANTA I FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;3723292.00;3723292.00;3723292.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.966.815/0001-11;RPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21915.01;21915.01;21915.01;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.983.705/0001-68;PRAVALER CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-06-30;325403.80;325403.80;0.00;325403.80;0.00;0.00;0.00;0.00;0.00
Classe;55.984.759/0001-48;EUCATEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INDUSTRIAIS DE RESPONSABILIDADE ILIMITADA;2025-06-30;43952.53;43952.53;43952.53;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.993.250/0001-61;K2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;404774.08;404774.08;404774.07;0.01;0.00;0.00;0.00;0.00;0.00
Classe;56.006.031/0001-04;HOME EQUITY MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;98035.05;98035.05;0.00;98035.05;0.00;0.00;0.00;0.00;0.00
Classe;56.006.480/0001-52;RHODES FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;33300.00;33300.00;33300.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.021.813/0001-12;RAVENS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;56196.37;56196.37;56196.37;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.023.806/0001-50;CONQUISTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;41795.51;41795.51;41795.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.028.964/0001-00;AURÃ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;945313.64;945313.64;945313.64;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.030.860/0001-22;FAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;17000.00;17000.00;17000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.034.650/0001-02;TTMR FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.045.805/0001-06;BB CLAIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;1011683478.03;1011683478.03;1011683478.03;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.049.721/0001-40;REAG CONSIG PÚBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1140312.52;1140312.52;1140312.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.052.655/0001-68;HORTÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;84535.76;84535.76;84535.76;0.00;0.00;0.00;0.00;0.00;0.00
